State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,Lassen County,424,0,0,4,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Los Angeles County,424,121399,1013,10325,Los Angeles,"Merchant Wholesalers, Nondurable Goods "
CA,California,Madera County,424,464,860,38,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Marin County,424,1280,1308,164,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Mariposa County,424,0,0,6,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Mendocino County,424,523,803,42,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Merced County,424,1381,890,57,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Modoc County,424,56,534,4,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Mono County,424,0,0,3,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Monterey County,424,3304,1290,216,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Napa County,424,1252,1379,96,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Nevada County,424,191,877,25,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Orange County,424,32159,1601,2126,San Diego,"Merchant Wholesalers, Nondurable Goods "
CA,California,Placer County,424,1187,1139,87,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Plumas County,424,0,0,3,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Riverside County,424,10530,1075,554,West Covina,"Merchant Wholesalers, Nondurable Goods "
CA,California,Sacramento County,424,6691,968,337,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Benito County,424,0,0,20,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Bernardino County,424,13848,933,815,West Covina,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Diego County,424,19294,983,1388,San Diego,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Francisco County,424,5979,1304,502,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Joaquin County,424,5377,1148,198,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Luis Obispo County,424,1119,872,118,Los Angeles,"Merchant Wholesalers, Nondurable Goods "
CA,California,San Mateo County,424,14174,6537,423,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Santa Barbara County,424,2165,972,199,Los Angeles,"Merchant Wholesalers, Nondurable Goods "
CA,California,Santa Clara County,424,8269,1772,577,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Santa Cruz County,424,3549,836,137,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Shasta County,424,737,774,52,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Siskiyou County,424,228,554,23,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Solano County,424,1484,1021,78,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Sonoma County,424,3191,1094,268,San Francisco,"Merchant Wholesalers, Nondurable Goods "
CA,California,Stanislaus County,424,4788,1320,166,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Sutter County,424,699,1334,36,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Tehama County,424,0,0,11,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Trinity County,424,0,0,4,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Tulare County,424,3040,950,172,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Tuolumne County,424,47,597,12,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Ventura County,424,7203,2226,366,Los Angeles,"Merchant Wholesalers, Nondurable Goods "
CA,California,Yolo County,424,3027,1327,96,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Yuba County,424,0,0,12,Sacramento,"Merchant Wholesalers, Nondurable Goods "
CA,California,Alameda County,425,2411,998,209,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Amador County,425,0,0,2,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Butte County,425,0,0,10,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Calaveras County,425,6,628,3,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Colusa County,425,0,0,3,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Contra Costa County,425,743,1448,179,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,El Dorado County,425,101,1814,34,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Fresno County,425,404,1677,73,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Glenn County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Humboldt County,425,34,536,4,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Imperial County,425,47,1137,9,San Diego,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Inyo County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Kern County,425,163,1347,41,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Kings County,425,50,489,4,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Lake County,425,0,0,2,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Lassen County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Los Angeles County,425,7317,942,1629,Los Angeles,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Madera County,425,52,601,12,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Marin County,425,294,1218,71,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Mendocino County,425,0,0,5,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Merced County,425,0,0,4,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Mono County,425,0,0,3,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Monterey County,425,423,1799,31,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Napa County,425,103,1451,20,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Nevada County,425,38,935,18,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Orange County,425,9368,771,988,San Diego,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Placer County,425,238,1263,55,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Riverside County,425,1073,970,175,West Covina,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Sacramento County,425,1113,817,104,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Benito County,425,30,336,5,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Bernardino County,425,1136,970,194,West Covina,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Diego County,425,2157,962,434,San Diego,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Francisco County,425,583,1123,115,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Joaquin County,425,798,1147,33,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Luis Obispo County,425,117,1371,35,Los Angeles,Wholesale Electronic Markets and Agents and Brokers 
CA,California,San Mateo County,425,910,2058,109,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Santa Barbara County,425,111,1444,22,Los Angeles,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Santa Clara County,425,1103,2090,238,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Santa Cruz County,425,194,1476,40,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Shasta County,425,0,0,6,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Siskiyou County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Solano County,425,621,997,28,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Sonoma County,425,382,1773,47,San Francisco,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Stanislaus County,425,169,1336,38,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Sutter County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Tehama County,425,0,0,2,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Tulare County,425,214,1160,29,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Tuolumne County,425,0,0,1,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Ventura County,425,367,1216,101,Los Angeles,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Yolo County,425,122,1221,21,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Yuba County,425,0,0,2,Sacramento,Wholesale Electronic Markets and Agents and Brokers 
CA,California,Alameda County,441,7986,962,373,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Amador County,441,102,628,15,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Butte County,441,1054,679,82,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Calaveras County,441,44,402,8,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Colusa County,441,121,688,11,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Contra Costa County,441,4621,975,248,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Del Norte County,441,72,526,8,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,El Dorado County,441,608,794,50,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Fresno County,441,4819,744,324,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Glenn County,441,97,589,10,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Humboldt County,441,657,684,54,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Imperial County,441,799,674,48,San Diego,Motor Vehicle and Parts Dealers 
CA,California,Inyo County,441,101,600,10,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Kern County,441,4382,741,264,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Kings County,441,525,710,41,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Lake County,441,193,578,24,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Lassen County,441,88,662,8,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Los Angeles County,441,42893,883,2188,Los Angeles,Motor Vehicle and Parts Dealers 
CA,California,Madera County,441,418,563,54,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Marin County,441,1598,1105,69,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Mariposa County,441,0,0,5,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Mendocino County,441,388,763,37,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Merced County,441,976,601,88,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Modoc County,441,0,0,3,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Mono County,441,0,0,1,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Monterey County,441,2025,811,134,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Napa County,441,475,853,39,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Nevada County,441,213,677,26,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Orange County,441,16798,947,834,San Diego,Motor Vehicle and Parts Dealers 
CA,California,Placer County,441,3427,956,148,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Plumas County,441,0,0,9,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Riverside County,441,11330,831,573,West Covina,Motor Vehicle and Parts Dealers 
CA,California,Sacramento County,441,7618,806,448,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,San Benito County,441,180,682,17,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,San Bernardino County,441,10492,818,615,West Covina,Motor Vehicle and Parts Dealers 
CA,California,San Diego County,441,17279,868,908,San Diego,Motor Vehicle and Parts Dealers 
CA,California,San Francisco County,441,1537,1095,71,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,San Joaquin County,441,3356,733,229,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,San Luis Obispo County,441,1348,815,105,Los Angeles,Motor Vehicle and Parts Dealers 
CA,California,San Mateo County,441,3529,1078,153,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Santa Barbara County,441,1945,841,126,Los Angeles,Motor Vehicle and Parts Dealers 
CA,California,Santa Clara County,441,7936,1017,379,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Santa Cruz County,441,959,770,64,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Shasta County,441,1351,740,82,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Sierra County,441,0,0,1,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Siskiyou County,441,153,554,26,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Solano County,441,2624,823,131,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Sonoma County,441,2593,883,162,San Francisco,Motor Vehicle and Parts Dealers 
CA,California,Stanislaus County,441,2720,753,177,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Sutter County,441,470,689,32,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Tehama County,441,274,725,21,Sacramento,Motor Vehicle and Parts Dealers 
CA,California,Trinity County,441,0,0,3,Sacramento,Motor Vehicle and Parts Dealers 
